webpage,rating,tweet,uid,scores.lda_cossim,scores.language_model,tweet_length,chars,isverified,followers_count,statuses_count,listed_count,friends_count,times.absolute_time_difference,times.relative_time_difference,times.binary_decision,times.capped_time_after,contains_url,url_count,hashtag_count
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52adf1b800323226c4d36e31","1d2acfbff9594f99997fc76d3a882ae7",0.9796046862332082,-9999999.0,14.0,136.0,false,326.0,9662.0,8.0,203.0,482483000.0,482483000.0,1.0,482483000.0,false,1.0,2.0
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52adedac00323226c4bc91f7","1d2acfbff9594f99997fc76d3a882ae7",0.9835714175884414,-9999999.0,7.0,89.0,false,160.0,5706.0,4.0,130.0,297905000.0,297905000.0,1.0,297905000.0,false,1.0,1.0
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52adefc500323226c4c8db89","1d2acfbff9594f99997fc76d3a882ae7",0.986671945573787,-9999999.0,13.0,132.0,false,606.0,67571.0,22.0,45.0,394178000.0,394178000.0,1.0,394178000.0,false,1.0,2.0
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52adee7900323226c4c1718d","1d2acfbff9594f99997fc76d3a882ae7",0.9785442184816523,-9999999.0,11.0,126.0,false,1158.0,20263.0,16.0,1563.0,334473000.0,334473000.0,1.0,334473000.0,false,1.0,5.0
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52adf87800323226c4f44dd1","1d2acfbff9594f99997fc76d3a882ae7",0.9835714175884414,-9999999.0,14.0,136.0,false,4173.0,40582.0,16.0,1118.0,754247000.0,754247000.0,1.0,754247000.0,false,1.0,2.0
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52adeb8500323226c4af9f9d","1d2acfbff9594f99997fc76d3a882ae7",0.9835714175884412,-9999999.0,11.0,140.0,false,300.0,7474.0,1.0,574.0,195810000.0,195810000.0,1.0,195810000.0,false,1.0,1.0
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52ade97a00323226c4a3c39f","1d2acfbff9594f99997fc76d3a882ae7",0.9902470683731663,-9999999.0,8.0,96.0,false,329.0,5747.0,5.0,158.0,102063000.0,102063000.0,1.0,102063000.0,false,1.0,1.0
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52adf17300323226c4d1f3c9","1d2acfbff9594f99997fc76d3a882ae7",0.9835714175884414,-9999999.0,10.0,97.0,false,293.0,82963.0,5.0,173.0,470170000.0,470170000.0,1.0,470170000.0,false,1.0,1.0
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52ae096600323226c54cccf8","1d2acfbff9594f99997fc76d3a882ae7",0.7597227530757157,-9999999.0,11.0,107.0,false,122.0,665.0,0.0,484.0,1458126000.0,1458126000.0,1.0,1458126000.0,false,1.0,3.0
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52adff3f00323226c51921f8","1d2acfbff9594f99997fc76d3a882ae7",0.9927771372694859,-9999999.0,12.0,136.0,false,0.0,34.0,0.0,10.0,1042490000.0,1042490000.0,1.0,1042490000.0,false,2.0,2.0
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",-1,"52ae171e00323226c59a5334","1d2acfbff9594f99997fc76d3a882ae7",0.02791759311491717,-9999999.0,11.0,118.0,false,1058.0,36604.0,46.0,521.0,2226264000.0,2226264000.0,1.0,2226264000.0,false,1.0,1.0
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52ae026a00323226c529fe07","1d2acfbff9594f99997fc76d3a882ae7",0.9848801769646212,-9999999.0,13.0,118.0,false,73.0,1454.0,2.0,54.0,1191969000.0,1191969000.0,1.0,1191969000.0,false,1.0,1.0
"http://www.washingtonpost.com/blogs/worldviews/wp/2013/08/26/new-poll-syria-intervention-even-less-popular-than-congress/",1,"52ae04c500323226c536de7e","1d2acfbff9594f99997fc76d3a882ae7",0.9835714175884414,-9999999.0,10.0,99.0,false,6963.0,71621.0,441.0,1983.0,1290130000.0,1290130000.0,1.0,1290130000.0,false,1.0,1.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52adec2400323226c4b32ab1","1d2acfbff9594f99997fc76d3a882ae7",0.0,-9999999.0,12.0,137.0,false,240.0,3777.0,7.0,411.0,1176310000.0,1176310000.0,1.0,1176310000.0,false,1.0,2.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52ae001c00323226c51dd5ba","1d2acfbff9594f99997fc76d3a882ae7",0.02045989062035623,-9999999.0,10.0,136.0,false,67.0,12142.0,3.0,30.0,2035707000.0,2035707000.0,1.0,2035707000.0,false,1.0,1.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",1,"52add1cf00323226c41f4df3","1d2acfbff9594f99997fc76d3a882ae7",0.9683877979363804,-9999999.0,13.0,138.0,false,60.0,12222.0,33.0,8.0,12506000.0,-12506000.0,-1.0,0.0,false,1.0,1.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",1,"52add21400323226c42142ac","1d2acfbff9594f99997fc76d3a882ae7",0.9684650647290104,-9999999.0,12.0,114.0,false,1302.0,13418.0,80.0,652.0,949000.0,949000.0,1.0,949000.0,false,1.0,3.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",1,"52ae094300323226c54c264b","1d2acfbff9594f99997fc76d3a882ae7",0.9684534130270196,-9999999.0,9.0,90.0,false,760.0,142144.0,26.0,1.0,2404404000.0,2404404000.0,1.0,2404404000.0,false,1.0,3.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52ae0c4500323226c55b6595","1d2acfbff9594f99997fc76d3a882ae7",0.0,-9999999.0,11.0,100.0,false,352.0,17349.0,12.0,1094.0,2519419000.0,2519419000.0,1.0,2519419000.0,false,1.0,2.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52adc66100323226c4065a02","1d2acfbff9594f99997fc76d3a882ae7",0.01267619507816493,-9999999.0,9.0,134.0,false,1129.0,1500.0,20.0,1569.0,227856000.0,-227856000.0,-1.0,0.0,false,1.0,2.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52add8e700323226c4465784","1d2acfbff9594f99997fc76d3a882ae7",0.8557433466351253,-9999999.0,13.0,136.0,false,321.0,34311.0,33.0,194.0,300911000.0,300911000.0,1.0,300911000.0,false,1.0,6.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52ade51b00323226c48dc4ce","1d2acfbff9594f99997fc76d3a882ae7",0.8837708358926286,-9999999.0,9.0,114.0,false,40.0,930.0,1.0,440.0,870836000.0,870836000.0,1.0,870836000.0,false,1.0,2.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",1,"52add50e00323226c430780c","1d2acfbff9594f99997fc76d3a882ae7",0.7433000496711976,-9999999.0,12.0,136.0,false,85.0,5364.0,4.0,60.0,122801000.0,122801000.0,1.0,122801000.0,false,1.0,2.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",1,"52adc8be00323226c41483d2","1d2acfbff9594f99997fc76d3a882ae7",0.8779115831582732,-9999999.0,12.0,115.0,false,792.0,11099.0,25.0,787.0,97500000.0,-97500000.0,-1.0,0.0,false,1.0,5.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",1,"52adc85300323226c411a40f","1d2acfbff9594f99997fc76d3a882ae7",0.7260311665830708,-9999999.0,10.0,132.0,false,2244.0,35408.0,62.0,2060.0,118294000.0,-118294000.0,-1.0,0.0,false,1.0,1.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",1,"52add41000323226c42b6352","1d2acfbff9594f99997fc76d3a882ae7",0.8304436183722007,-9999999.0,14.0,136.0,false,867.0,22501.0,25.0,2001.0,81602000.0,81602000.0,1.0,81602000.0,false,1.0,3.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52addd1f00323226c45ed809","1d2acfbff9594f99997fc76d3a882ae7",0.6409419917599378,-9999999.0,11.0,120.0,false,133.0,3384.0,4.0,263.0,496962000.0,496962000.0,1.0,496962000.0,false,1.0,2.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52ae4fee00323226c6b1aed9","1d2acfbff9594f99997fc76d3a882ae7",0.06997655148994615,-9999999.0,13.0,138.0,false,23984.0,52259.0,504.0,23807.0,5351748000.0,5351748000.0,1.0,5351748000.0,false,1.0,1.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52ae091c00323226c54b5e2a","1d2acfbff9594f99997fc76d3a882ae7",0.0,-9999999.0,12.0,136.0,false,85.0,5364.0,4.0,60.0,2398871000.0,2398871000.0,1.0,2398871000.0,false,1.0,2.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52ade24b00323226c47da8f5","1d2acfbff9594f99997fc76d3a882ae7",0.0,-9999999.0,15.0,139.0,false,61.0,235.0,1.0,189.0,739369000.0,739369000.0,1.0,739369000.0,false,1.0,3.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52ae433800323226c66ced38","1d2acfbff9594f99997fc76d3a882ae7",0.01389299620305168,-9999999.0,15.0,136.0,false,1247.0,127602.0,74.0,1153.0,4834890000.0,4834890000.0,1.0,4834890000.0,false,1.0,2.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",1,"52add72000323226c43c5a56","1d2acfbff9594f99997fc76d3a882ae7",0.9787996612689674,-9999999.0,12.0,141.0,false,171.0,12913.0,4.0,526.0,220223000.0,220223000.0,1.0,220223000.0,false,1.0,1.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",1,"52adf86f00323226c4f411f5","1d2acfbff9594f99997fc76d3a882ae7",0.968298707298949,-9999999.0,10.0,105.0,false,760.0,142144.0,26.0,1.0,1703187000.0,1703187000.0,1.0,1703187000.0,false,1.0,3.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52adba4000323226c3c7481b","1d2acfbff9594f99997fc76d3a882ae7",0.0,-9999999.0,16.0,136.0,false,2062.0,57959.0,40.0,1574.0,6377806000.0,-6377806000.0,-1.0,0.0,false,1.0,3.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",1,"52ae178d00323226c59cf43b","1d2acfbff9594f99997fc76d3a882ae7",0.939863468258043,-9999999.0,12.0,136.0,false,85.0,5364.0,4.0,60.0,2299660000.0,-2299660000.0,-1.0,0.0,false,1.0,2.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae0b1b00323226c554cbb9","1d2acfbff9594f99997fc76d3a882ae7",0.1479468859145836,-9999999.0,14.0,136.0,false,1296.0,76605.0,90.0,761.0,3027396000.0,-3027396000.0,-1.0,0.0,false,1.0,2.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae29f400323226c5f75881","1d2acfbff9594f99997fc76d3a882ae7",0.1794567307197682,-9999999.0,13.0,109.0,false,2262.0,110049.0,62.0,2443.0,1534207000.0,-1534207000.0,-1.0,0.0,false,1.0,3.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae2ea400323226c60c7eac","1d2acfbff9594f99997fc76d3a882ae7",0.02930877534292265,-9999999.0,13.0,136.0,false,2262.0,110049.0,62.0,2443.0,1377562000.0,-1377562000.0,-1.0,0.0,false,1.0,3.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae34ba00323226c6278098","1d2acfbff9594f99997fc76d3a882ae7",0.30657334990938,-9999999.0,15.0,136.0,false,709.0,142730.0,10.0,13.0,1181926000.0,-1181926000.0,-1.0,0.0,false,1.0,2.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",1,"52ae1b5a00323226c5b27d34","1d2acfbff9594f99997fc76d3a882ae7",0.1945558580667022,-9999999.0,14.0,137.0,false,1199.0,13087.0,27.0,947.0,2093817000.0,-2093817000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52add8a100323226c444c940","1d2acfbff9594f99997fc76d3a882ae7",0.2419382294447713,-9999999.0,12.0,135.0,false,606.0,67571.0,22.0,45.0,5209780000.0,-5209780000.0,-1.0,0.0,false,1.0,2.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",1,"52ae178d00323226c59cf10e","1d2acfbff9594f99997fc76d3a882ae7",0.938681271128753,-9999999.0,14.0,136.0,false,846.0,134711.0,142.0,227.0,2299752000.0,-2299752000.0,-1.0,0.0,false,1.0,5.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52adf3ad00323226c4def0ef","1d2acfbff9594f99997fc76d3a882ae7",0.0,-9999999.0,14.0,140.0,false,54.0,64.0,1.0,253.0,3968046000.0,-3968046000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae2f2400323226c60ebef9","1d2acfbff9594f99997fc76d3a882ae7",0.02921697634821554,-9999999.0,13.0,136.0,false,34695.0,164694.0,175.0,8392.0,1361214000.0,-1361214000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52adc8eb00323226c415b0cd","1d2acfbff9594f99997fc76d3a882ae7",0.02251591986829267,-9999999.0,10.0,128.0,false,283.0,2038.0,4.0,766.0,5586745000.0,-5586745000.0,-1.0,0.0,false,1.0,5.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae543200323226c6c7c3d4","1d2acfbff9594f99997fc76d3a882ae7",0.06680411848014747,-9999999.0,12.0,135.0,false,2219.0,4473.0,105.0,234.0,10290000.0,10290000.0,1.0,10290000.0,false,1.0,1.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",1,"52ae63b800323226c71d2356","1d2acfbff9594f99997fc76d3a882ae7",0.8638588196934609,-9999999.0,11.0,100.0,false,879.0,19552.0,21.0,854.0,640749000.0,640749000.0,1.0,640749000.0,false,1.0,2.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae0af000323226c553c154","1d2acfbff9594f99997fc76d3a882ae7",0.2553682754515218,-9999999.0,12.0,134.0,false,18.0,156.0,0.0,38.0,3035147000.0,-3035147000.0,-1.0,0.0,false,1.0,7.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",1,"52ae179b00323226c59d4720","1d2acfbff9594f99997fc76d3a882ae7",0.8890084307262958,-9999999.0,13.0,136.0,false,13.0,4160.0,0.0,3.0,2297112000.0,-2297112000.0,-1.0,0.0,false,1.0,2.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",1,"52ae485100323226c68b0ef5","1d2acfbff9594f99997fc76d3a882ae7",0.7597031259472701,-9999999.0,11.0,126.0,false,1.0,197.0,1.0,11.0,438357000.0,-438357000.0,-1.0,0.0,false,2.0,2.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae350e00323226c62914c3","1d2acfbff9594f99997fc76d3a882ae7",0.0,-9999999.0,17.0,140.0,false,2825.0,24483.0,80.0,2992.0,1170868000.0,-1170868000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",1,"52ae2ed700323226c60d5956","1d2acfbff9594f99997fc76d3a882ae7",0.8941397575649435,-9999999.0,11.0,136.0,false,879.0,24542.0,2.0,1993.0,1371290000.0,-1371290000.0,-1.0,0.0,false,1.0,2.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52adfd3600323226c50eee2d","c42b83bcca034a60bcc88e459a821609",0.109962997806232,-9999999.0,13.0,140.0,false,39.0,1259.0,0.0,157.0,1618529000.0,-1618529000.0,-1.0,0.0,false,1.0,2.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae024500323226c5292fa7","c42b83bcca034a60bcc88e459a821609",0.7556212030086072,-9999999.0,10.0,132.0,false,315.0,768.0,2.0,169.0,1389597000.0,-1389597000.0,-1.0,0.0,false,1.0,2.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae05d700323226c53a849f","c42b83bcca034a60bcc88e459a821609",0.7542681830019445,-9999999.0,12.0,142.0,false,61.0,114.0,1.0,40.0,1257226000.0,-1257226000.0,-1.0,0.0,false,1.0,2.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52ae1eff00323226c5c5bcd8","c42b83bcca034a60bcc88e459a821609",0.8563706363414345,-9999999.0,11.0,119.0,false,9942.0,34534.0,105.0,10149.0,60761000.0,60761000.0,1.0,60761000.0,false,2.0,3.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52adff5300323226c5198e77","c42b83bcca034a60bcc88e459a821609",0.7423804415216643,-9999999.0,10.0,112.0,false,89.0,1582.0,2.0,213.0,1529334000.0,-1529334000.0,-1.0,0.0,false,1.0,2.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52ae0be500323226c559937c","c42b83bcca034a60bcc88e459a821609",0.7556212030086072,-9999999.0,9.0,104.0,false,54.0,188.0,1.0,77.0,1020750000.0,-1020750000.0,-1.0,0.0,false,1.0,2.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae1f4200323226c5c7044f","c42b83bcca034a60bcc88e459a821609",0.566895480565233,-9999999.0,15.0,142.0,false,688.0,14571.0,16.0,471.0,69662000.0,69662000.0,1.0,69662000.0,false,1.0,1.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52ae1bf600323226c5b62573","c42b83bcca034a60bcc88e459a821609",0.8626370830092728,-9999999.0,10.0,96.0,false,6288.0,7438.0,11.0,195.0,56434000.0,-56434000.0,-1.0,0.0,false,1.0,2.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52add24d00323226c422c0a5","c42b83bcca034a60bcc88e459a821609",0.8630828211915168,-9999999.0,13.0,140.0,false,129.0,814.0,4.0,162.0,3514366000.0,-3514366000.0,-1.0,0.0,false,1.0,1.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ade1e500323226c47b5d28","c42b83bcca034a60bcc88e459a821609",0.7489179398757222,-9999999.0,11.0,128.0,false,85.0,5364.0,4.0,60.0,2807087000.0,-2807087000.0,-1.0,0.0,false,1.0,2.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52ae331100323226c61f1929","c42b83bcca034a60bcc88e459a821609",0.8555632512032554,-9999999.0,11.0,128.0,false,7.0,42.0,0.0,9.0,728872000.0,728872000.0,1.0,728872000.0,false,1.0,3.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae12c100323226c58101fd","c42b83bcca034a60bcc88e459a821609",0.3211850958961079,-9999999.0,13.0,129.0,false,2707.0,11296.0,215.0,678.0,536025000.0,-536025000.0,-1.0,0.0,false,1.0,1.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae441c00323226c6725909","c42b83bcca034a60bcc88e459a821609",0.1372796304649213,-9999999.0,11.0,121.0,false,5870.0,7723.0,30.0,2172.0,1347200000.0,1347200000.0,1.0,1347200000.0,false,1.0,3.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae1ab400323226c5aebcb2","c42b83bcca034a60bcc88e459a821609",0.0,-9999999.0,17.0,142.0,false,568.0,47017.0,18.0,16.0,153487000.0,-153487000.0,-1.0,0.0,false,1.0,1.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52add1c300323226c41f0019","c42b83bcca034a60bcc88e459a821609",0.3981038800460572,-9999999.0,10.0,145.0,false,820.0,6351.0,18.0,823.0,3540875000.0,-3540875000.0,-1.0,0.0,false,1.0,1.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52ae1bdf00323226c5b5afb5","c42b83bcca034a60bcc88e459a821609",0.8627130960020153,-9999999.0,8.0,83.0,false,168.0,204.0,3.0,395.0,60075000.0,-60075000.0,-1.0,0.0,false,1.0,2.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52ae0c7700323226c55c5539","c42b83bcca034a60bcc88e459a821609",0.03983510367982666,-9999999.0,13.0,117.0,false,4824.0,93291.0,65.0,4316.0,999365000.0,-999365000.0,-1.0,0.0,false,1.0,4.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52add46100323226c42d2719","c42b83bcca034a60bcc88e459a821609",0.3975003696697497,-9999999.0,13.0,134.0,false,31603.0,16439.0,1444.0,1313.0,3431314000.0,-3431314000.0,-1.0,0.0,false,1.0,1.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52ade76300323226c498e580","c42b83bcca034a60bcc88e459a821609",0.7556212030086072,-9999999.0,14.0,136.0,false,1789.0,49116.0,37.0,1791.0,2561987000.0,-2561987000.0,-1.0,0.0,false,1.0,3.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52ae13d000323226c58851da","c42b83bcca034a60bcc88e459a821609",0.7556212030086072,-9999999.0,7.0,92.0,false,116106.0,130319.0,1287.0,0.0,485046000.0,-485046000.0,-1.0,0.0,false,1.0,1.0
